,Sentiment,URL,Title,Description,Date
0,-0.0,https://www.reuters.com/technology/musk-says-he-supports-crypto-battle-with-fiat-money-2021-05-22/,Musk says he supports crypto in battle with fiat money - Reuters,"Tesla Inc (TSLA.O) Chief Executive Officer Elon Musk tweeted on Saturday that in a battle between fiat and cryptocurrencies, his support is with crypto.",2021-05-22
1,0.296,https://www.fool.com/investing/2021/05/22/tesla-kickstarted-electric-vehicle-market-how-thes/,Tesla Kickstarted the Electric Vehicle Market: How These 3 Car Stocks Are Helping Build Its Future,Three companies that are riding the wave.,2021-05-22
2,0.4404,https://economictimes.indiatimes.com/markets/cryptocurrency/retail-investors-learn-to-love-the-crypto-rollercoaster/articleshow/82851543.cms,Retail investors learn to love the crypto rollercoaster,"This week, cryptocurrencies were buffeted by factors ranging from critical tweets by Tesla Inc CEO Elon Musk to governmental controls in China.",2021-05-22
3,0.5994,https://www.fool.com/investing/2021/05/22/3-value-stocks-to-buy-as-growth-stocks-and-cryptoc/,3 Value Stocks to Buy as Growth Stocks and Cryptocurrencies Crash,There are alternatives to expensive growth stocks and digital coins.,2021-05-22
4,0.0258,https://www.wsj.com/articles/bitcoin-miners-are-giving-new-life-to-old-fossil-fuel-power-plants-11621594803,Bitcoin Miners Are Giving New Life to Old Fossil-Fuel Power Plants,"The lofty prices of cryptocurrencies have investors sinking money into electricity generation, risking a backlash",2021-05-22
5,0.0,https://cleantechnica.com/2021/05/22/tesla-volkswagen-a-european-battery-factory-race-video/,Tesla & Volkswagen — A European Battery Factory Race (Video),The “EV Stock Channel” has published a video titled “European battery factory race (VW & Tesla).” It took a dive into how both companies are establishing electric vehicle battery factories and what it means for Europe. Tesla will manufacture its new 4680 batt…,2021-05-22
6,0.5859,https://finance.yahoo.com/news/10-value-stocks-invest-now-180034624.html,10 Value Stocks To Invest In Now,"A value stock is one that seems to be undervalued based on a combination of factors, such as its valuation history, current stock price, dividend yield...",2021-05-22
7,0.3384,https://finance.yahoo.com/news/10-stocks-could-headed-dive-180057939.html,10 Stocks That Could Be Headed for a Dive,"All things considered, the stock market has done quite well throughout the coronavirus pandemic. Even the initial sharp sell-off in early 2020 was met with...",2021-05-22
8,0.1531,https://www.fool.com/investing/2021/05/22/5-reasons-why-i-just-bought-bitcoin-and-ethereum-f/,5 Reasons Why I Finally Decided to Buy Bitcoin and Ethereum,There's a lot more to this investment opportunity than lower cryptocurrency prices.,2021-05-22
9,0.5984,https://www.cnn.com/2021/05/22/investing/tesla-shorts/index.html,"Tesla shorts are having a much, much better year than in 2020","Those betting against Tesla shares are doing very well so far in 2021, following a disastrous 2020, as shares have lost about a third of their value over the last four months. There just are fewer people shorting the stock this time around.",2021-05-22
10,0.6369,https://sports.yahoo.com/fast-break-best-may-21-061400880.html,The Fast Break | Best of May 21,Catch up on all the NBA action with the Fast Break.,2021-05-22
11,0.3595,https://seekingalpha.com/article/4430631-why-were-buying-ark-innovation-etf,The Queen Is Dead. Long Live The Queen! Why We're Buying Ark Innovation ETF,"Ark Invest was the poster child of moneymaking in 2020. Then came the selloff in 2021. Find out why we believe the flagship fund, Ark Innovation ETF, is now a compelling Buy...",2021-05-22
12,-0.34,https://www.fool.com/investing/2021/05/22/5-investments-turned-50000-into-1-million-2-years/,"5 Investments That Turned $50,000 Into $1 Million (or More) in 2 Years",This combination of stocks and cryptocurrencies has been on fire over the past 24 months.,2021-05-22
13,0.8555,https://finance.yahoo.com/news/10-best-stocks-buy-2021-135614785.html,10 Best Stocks to Buy in 2021 According to Cathie Wood - Yahoo Finance,In this article we will take a look at the 10 best stocks to buy in 2021 according to Cathie Wood. You can skip our detailed analysis of Wood’s history...,2021-05-22
14,0.3612,https://www.cbsnews.com/news/crypto-price-bitcoin-down-2021-05-22/,Why is the price of Bitcoin dropping like a stone?,Digital currencies slumped after Chinese banking authorities moved to clamp down on their usage.,2021-05-22
15,0.0,https://finance.yahoo.com/news/15-places-look-extra-money-140000015.html,15 places to look for — and find — extra money this weekend,Here are several ways to essentially (and easily) give yourself a raise.,2021-05-22
16,0.7717,https://www.thehindubusinessline.com/portfolio/mutual-funds/fund-query-which-are-the-best-international-equity-funds/article34624791.ece,Fund query: Which are the best international equity funds?,"I have been a regular reader of The Hindu and BusinessLine for the last 20 years. I would like to invest in companies listed overseas, such as Microsoft, Tesla and Google, through the mutual fund rout",2021-05-22
17,0.4404,https://seekingalpha.com/article/4430656-chi-attractive-convertible-fund-long-term-investor,CHI: Attractive Convertible Fund For The Long-Term Investor,CHI seems to be expensive at a quick first glance. Click here to view our stance on this CEF.,2021-05-22
18,0.1582,https://www.thisismoney.co.uk/money/smallbusiness/article-9580169/Uphold-wants-make-crypto-metal-investing-easy-make-purchases-simple-swipe.html,Uphold wants to make crypto and metal investing so easy we can make purchases with a simple swipe,"Many investors have found it difficult to invest in cryptocurrencies and metals. But now crypto platform, Uphold, wants to make it more mainstream and have introduced a debit card for users too",2021-05-22
19,-0.1027,https://www.livemint.com/companies/news/tesla-stocks-down-for-fifth-week-in-a-row-longest-losing-streak-in-three-years-11621643121481.html,"Tesla stocks down for fifth week in a row, longest losing streak in three years","Musk’s persistent tweeting about Bitcoin, which crashed earlier this month, also hasn’t helped Tesla shares",2021-05-22
20,0.0,https://seekingalpha.com/article/4430648-wall-street-breakfast-what-moved-markets,Wall Street Breakfast: What Moved Markets,"Listen on the go! A daily podcast of Wall Street Breakfast's Alpha Talks will be available this morning on Seeking Alpha, iTunes, Stitcher and Spotify.",2021-05-22
21,0.9559,https://www.fool.com/investing/2021/05/22/bitcoin-or-stocks-better-buy-on-the-dip/,Bitcoin or Stocks: Better Buy on the Dip,"It's hard to know how cryptocurrencies will be perceived over the long haul, but I'm confident there will always be great companies creating shareholder value.",2021-05-22
22,0.8399,https://www.thestar.com/business/opinion/2021/05/22/overpriced-tesla-should-give-investors-pause.html,David Olive: Tesla’s stock market valuation is preposterous. What attracts the faithful to this ridiculously-priced stock?,"With a current market cap of $670 billion, Tesla is the world’s most valuable automaker by far, and one of the most overvalued major companies on the planet, David Olive writes.",2021-05-22
23,0.0,https://finance.yahoo.com/news/15-companies-most-cash-reserves-182708211.html,15 Companies With The Most Cash Reserves In America,In this article we are going to list the 15 companies with the most cash reserves in America. Click to skip ahead and jump to the 5 Companies With The Most...,2021-05-22
