,Sentiment,URL,Title,Description,Date
0,0.5106,https://www.reuters.com/business/tesla-lifts-nasdaq-record-high-2021-06-23/,Tesla lifts Nasdaq to record high - Reuters,"The Nasdaq rose to an all-time high on Wednesday, fueled by a rally in Tesla Inc (TSLA.O), with investors cheering data that showed a record peak for U.S. factory activity in June.",2021-06-23
1,0.5994,https://www.reuters.com/article/usa-stocks-idUSL2N2O52CA,US STOCKS-Tesla lifts Nasdaq to record-high close - Reuters,"* Retail darlings Alfi, Torchlight extend declines (Updates with details at end of session)",2021-06-23
2,0.5106,https://www.reuters.com/business/tesla-lifts-nasdaq-record-high-close-2021-06-23/,Tesla lifts Nasdaq to record-high close - Reuters,"The Nasdaq climbed to a record-high close on Wednesday, fueled by a rally in Tesla Inc (TSLA.O), with investors cheering data that showed a record peak for U.S. factory activity in June.",2021-06-23
3,0.5106,https://www.reuters.com/article/us-usa-stocks-idUSKCN2DZ15C,US STOCKS-Tesla lifts Nasdaq to record high - Reuters,"The Nasdaq rose to an all-time high on Wednesday, fueled by a rally in Tesla Inc, with investors cheering data that showed a record peak for U.S. factory activity in June.",2021-06-23
4,0.7184,https://www.reuters.com/business/autos-transportation/chinas-ev-maker-xpeng-gets-approval-list-hong-kong-source-2021-06-23/,China's EV maker Xpeng gets approval to list in Hong Kong -source - Reuters,"The listing committee of Hong Kong Stock Exchange has approved Chinese electric vehicle maker Xpeng Inc (XPEV.N) for a dual primary listing in the Asian financial hub, a source with direct knowledge of the matter told Reuters.",2021-06-23
5,0.5106,https://www.reuters.com/business/tesla-lifts-nasdaq-record-high-close-sp-500-dips-2021-06-23/,"Tesla lifts Nasdaq to record-high close, S&P 500 dips - Reuters","The Nasdaq climbed to a record-high close on Wednesday, fueled by a rally in Tesla Inc (TSLA.O), while the S&P 500 dipped, even as investors cheered data that showed a record peak for U.S. factory activity in June.",2021-06-23
6,0.4767,https://www.marketwatch.com/story/xpeng-stock-jumps-as-chinese-tesla-rival-reportedly-gets-approval-for-hong-kong-ipo-11624445868,: XPeng stock jumps as Chinese Tesla rival reportedly gets approval for Hong Kong IPO,"Xpeng’s American depositary receipts jumped more than 5% in U.S. premarket trading, following the reports on Wednesday.",2021-06-23
7,0.7269,https://www.marketwatch.com/story/dow-and-sp-500-snap-2-day-win-streak-but-nasdaq-books-16th-record-close-of-year-2021-06-23,"NewsWatch: Dow and S&P 500 snap 2-day win streak, but Nasdaq books 16th record close of year","U.S. stock benchmarks end mostly lower Wednesday, but with the Nasdaq Composite scoring its 16th record close in 2021, as investors focus on inflation and the Federal Reserve's promise to go slow in scaling back its support.",2021-06-23
8,0.5267,https://hypebeast.com/2021/6/gamestop-gain-1-billion-selling-stock-info,GameStop Rises After $1 Billion USD Stock Sale,"In a new SEC filing, GameStop announced that the company has sold 5,000,000 shares of its common stock and made approximately $1,126,000,000 USD.This mass sell-off follows the 3.5 million shares of stock the company sold back in April for $551 million USD. Du…",2021-06-23
9,0.0,https://www.fool.com/investing/2021/06/23/why-tesla-stock-jumped-on-wednesday/,Why Tesla Stock Jumped on Wednesday,Is a rebound in Bitcoin on Wednesday impacting the electric-car maker's stock?,2021-06-23
10,0.5859,https://www.fool.com/investing/2021/06/23/teslas-not-the-only-ev-stock-climbing-wednesday/,Tesla's Not the Only EV Stock Climbing Wednesday,There's plenty of excitement about electric vehicles on a solid market day.,2021-06-23
11,0.0,https://www.marketwatch.com/story/morgan-stanley-workers-will-need-to-be-fully-vaccinated-to-enter-offices-reports-2021-06-23,NewsWatch: Morgan Stanley workers will need to be fully vaccinated to enter offices: reports,"Morgan Stanley employees will need to be fully vaccinated against COVID-19 before they can return to their offices in New York City, according to reports Tuesday.",2021-06-23
12,0.4767,https://www.nytimes.com/2021/06/23/technology/no-end-to-whiplash-in-meme-stocks-crypto-and-more.html,"No End to Whiplash in Meme Stocks, Crypto and More","With the pandemic starting to ease in the United States, many had expected a year of wild investments to slow. It hasn’t. Yet.",2021-06-23
13,0.0,https://www.barrons.com/articles/tesla-stock-volatility-snoozer-trading-51624459223,Tesla Stock Has Become a Snoozer. Here’s Why.,"Tesla's stock volatility is way down. For traders expecting more wild stock swings, it takes some getting used to.",2021-06-23
14,0.0,https://finance.yahoo.com/news/why-tesla-stock-5-today-154044743.html,Why Tesla Stock Is Up By 5% Today,The stock is trying to settle above the $650 level.,2021-06-23
15,0.3597,https://www.investors.com/market-trend/stock-market-today/dow-jones-slips-meme-stock-clover-health-stock-pops-after-warning-amc-stock-gains-tesla-retakes-key-level/,"Dow Jones Flat; Meme Stock Pops After Warning, AMC Stock Gains; Tesla Retakes Key Level - Investor's Business Daily","<ol><li>Dow Jones Flat; Meme Stock Pops After Warning, AMC Stock Gains; Tesla Retakes Key Level  Investor's Business Daily
</li><li>S&P 500 closes slightly lower, snaps two-day winning streak  CNBC
</li><li>Market Recap: Tuesday, June 22: Nasdaq has record …",2021-06-23
16,0.0,https://www.forbes.com/sites/jonathanponciano/2021/06/23/as-nasdaq-hits-new-high-these-are-the-tech-stocks-leading-the-market/,"As Nasdaq Hits New High, These Are The Tech Stocks Leading The Market","Tesla, Applied Materials and Micron Technology lead a resurgent crop of Nasdaq stocks.",2021-06-23
17,0.0,https://www.fool.com/investing/2021/06/23/why-fisker-jumped-9-on-wednesday/,Why Fisker Jumped 9% on Wednesday,"The electric vehicle start-up just upped its (Wall) street cred, but plenty of fundamental pitfalls lie ahead.",2021-06-23
18,0.0,https://www.investors.com/market-trend/stock-market-today/dow-jones-rallies-as-tesla-stock-jumps-apple-nears-new-buy-point/,Dow Jones Reverses As Tesla Stock Surges; Apple Approaches New Buy Point - Investor's Business Daily,"<ol><li>Dow Jones Reverses As Tesla Stock Surges; Apple Approaches New Buy Point  Investor's Business Daily
</li><li>S&P 500 rises for a third day as comeback rally continues  CNBC
</li><li>Dow, S&P 500 trade mixed but Nasdaq Composite aims for 16th record …",2021-06-23
19,0.2023,https://seekingalpha.com/article/4436277-palantir-not-mega-cap-stock-in-next-5-10-years,Palantir Will Not Be A Mega-Cap Stock In The Next 5-10 Years,Palantir is a stock for long-term investors that believe in its growth path. But I don't see it becoming a Mega-cap stock in the next 5-10 years. Here's why.,2021-06-23
20,-0.3136,https://www.bloomberg.com/news/newsletters/2021-06-23/money-stuff-supreme-court-won-t-help-gse-shareholders-much,Money Stuff: Supreme Court Won't Help GSE Shareholders Much,"During the 2008 financial crisis, Fannie Mae and Freddie Mac, the giant mortgage companies, blew up. These were strange companies: They were publicly traded corporations owned by shareholders, but they were called “government-sponsored enterprises” (or “GSEs”…",2021-06-23
21,0.7615,https://www.kiplinger.com/investing/stocks/603027/stock-market-today-stocks-sluggish-but-nasdaq-high-tsla-f,"Stock Market Today: Stocks Sluggish, But Nasdaq Claws Out a Fresh High","Mixed signals on the economic front mostly muted the broader indexes, but a strong day from Tesla helped get the Nasdaq over the hump yet again.",2021-06-23
22,0.7096,https://finance.yahoo.com/news/chinas-ev-maker-xpeng-gets-062149529.html,China's EV maker Xpeng gets approval to list in Hong Kong -source,BEIJING (Reuters) -The listing committee of Hong Kong Stock Exchange has approved Chinese electric vehicle maker Xpeng Inc for a dual primary listing in the ...,2021-06-23
23,0.296,https://finance.yahoo.com/news/fxcm-may-single-share-stock-142600451.html,FXCM May Single Share & Stock Baskets Report,"LONDON, June 23, 2021 (GLOBE NEWSWIRE) -- FXCM Group, LLC (""FXCM Group"" or ""FXCM""), the leading international provider of online foreign exchange trading...",2021-06-23
24,0.3612,https://finance.yahoo.com/news/cidm-stock-buy-015841637.html,Is CIDM Stock A Buy Here?,"Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This...",2021-06-23
25,0.3612,https://finance.yahoo.com/news/pac-stock-buy-191551268.html,Is PAC Stock A Buy Here?,The financial regulations require hedge funds and wealthy investors that exceeded the $100 million holdings threshold to file a report that shows their...,2021-06-23
26,0.0,https://finance.yahoo.com/news/scyx-stock-buy-014846229.html,Is SCYX Stock A Buy Here?,The Insider Monkey team has completed processing the quarterly 13F filings for the March quarter submitted by the hedge funds and other money managers...,2021-06-23
27,0.6369,https://finance.yahoo.com/news/qiwi-stock-buy-023526478.html,Is QIWI Stock A Buy Here?,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-23
28,0.8555,https://www.forbes.com/sites/qai/2021/06/23/bank-of-hawaii-named-top-buy-today-by-ai-as-comeback-rally-continues/,Bank Of Hawaii Named Top Buy Today By AI As Comeback Rally Continues,"What a difference a week can make. As of today, we have the S&P 500 trading within 0.1% of its record high. For investors looking to find the best opportunities, the deep learning algorithms at Q.ai have crunched the data to give you a set of Top Buys.",2021-06-23
29,0.4404,https://finance.yahoo.com/news/ferguson-plc-ferg-good-stock-192335426.html,Is Ferguson plc (FERG) A Good Stock To Buy?,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data. We...",2021-06-23
30,0.3612,https://finance.yahoo.com/news/sanara-medtech-inc-smti-good-015857615.html,Is Sanara MedTech Inc. (SMTI) A Good Stock To Buy?,"Most investors tend to think that hedge funds and other asset managers are worthless, as they cannot beat even simple index fund portfolios. In fact, most...",2021-06-23
31,0.7964,https://finance.yahoo.com/news/volitionrx-vnrx-good-stock-buy-015844542.html,Is VolitionRX (VNRX) A Good Stock To Buy?,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-23
32,0.8074,https://finance.yahoo.com/news/polypid-ltd-pypd-good-stock-015851086.html,Is PolyPid Ltd. (PYPD) A Good Stock To Buy?,In this article you are going to find out whether hedge funds think PolyPid Ltd. (NASDAQ:PYPD) is a good investment right now. We like to check what the...,2021-06-23
33,0.6249,https://finance.yahoo.com/news/kaixin-auto-holdings-kxin-good-015848361.html,Is Kaixin Auto Holdings (KXIN) A Good Stock To Buy?,"Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-23
34,0.7964,https://finance.yahoo.com/news/investors-title-company-itic-good-191548782.html,Is Investors Title Company (ITIC) A Good Stock To Buy?,"As we already know from media reports and hedge fund investor letters, hedge funds delivered their best returns in a decade. Most investors who decided to...",2021-06-23
35,0.7003,https://finance.yahoo.com/news/xoma-corp-xoma-good-stock-191607696.html,Is XOMA Corp (XOMA) A Good Stock To Buy?,In this article we will check out the progression of hedge fund sentiment towards XOMA Corp (NASDAQ:XOMA) and determine whether it is a good investment right...,2021-06-23
36,0.7964,https://finance.yahoo.com/news/agrify-corporation-agfy-good-stock-022513920.html,Is Agrify Corporation (AGFY) A Good Stock To Buy?,"As we already know from media reports and hedge fund investor letters, hedge funds delivered their best returns in a decade. Most investors who decided to...",2021-06-23
37,0.6096,https://finance.yahoo.com/news/usio-inc-usio-good-stock-022522313.html,"Is Usio, Inc. (USIO) A Good Stock To Buy?","Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-23
