,Sentiment,URL,Title,Description,Date
0,-0.0258,https://www.reuters.com/business/futures-mixed-ahead-earnings-big-banks-inflation-data-2021-07-13/,"Futures mixed ahead of earnings from big banks, inflation data - Reuters","U.S. stock index futures traded mixed on Tuesday, as investors awaited earnings updates from big banks and a reading on inflation data for early clues on the health of the domestic economy.",2021-07-13
1,-0.7541,https://www.businessinsider.com/elon-musk-solarcity-tesla-acquisition-court-takeaways-2021-7,5 of the most ridiculous moments from Elon Musk's first day in court,"Things got heated between Musk and the attorney for the shareholders suing him. ""I do not respect you,"" Musk said.",2021-07-13
2,0.0258,https://www.reuters.com/breakingviews/elon-musk-is-stuck-an-alternate-past-2021-07-13/,Elon Musk is stuck in an alternate past - Reuters,"For a man who wants to create a better future, Elon Musk seems stuck in the past, and an alternate version at that. During testimony in a shareholder lawsuit over Tesla’s <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> 2016 acq…",2021-07-13
3,0.0,https://www.reuters.com/business/musk-set-take-stand-second-day-trial-over-solarcity-deal-2021-07-13/,Musk set to take stand for second day in trial over SolarCity deal - Reuters,"Elon Musk will return to the witness stand on Tuesday for a second day to defend Tesla Inc's $2.6 billion acquisition of SolarCity in 2016, a deal that shareholders say benefited the CEO at the electric vehicle maker's expense.",2021-07-13
4,-0.9168,https://thenextweb.com/news/musk-tragedy-he-hates-being-tesla-ceo-but-company-will-die-without-him-trial-solar-city-deal,Musk’s tragedy: I ‘hate’ being Tesla’s CEO but the company will ‘die’ without me,"Folks, brace yourselves for what’s about to come… Elon Musk has revealed that he hates being the CEO of Tesla. Oh boy! Specifically, The Wall Street Journal reports the following words: I rather hate it and I would much prefer to spend my time on design and e…",2021-07-13
5,0.5719,https://www.reuters.com/business/global-markets-wrapup-1-2021-07-13/,Asia shares track Wall Street higher as investors await earnings - Reuters,"Asian shares climbed in early trade on Tuesday after Wall Street hit record highs overnight, as investors awaited the second-quarter earnings season and a batch of economic data, including key U.S. inflation figures later in the day.",2021-07-13
6,0.9371,https://www.reuters.com/article/australia-stocks-midday-idUSL4N2OP02K,"Miners, banks help Australian shares extend gains - Reuters","Australian shares rose on Tuesday for a second straight session, as heavyweight miners and banks advanced while strong cues from Wall Street also aided investor sentiment.",2021-07-13
7,0.296,https://www.reuters.com/business/global-markets-wrapup-5-pix-2021-07-13/,Stocks slip after US inflation data - Reuters,"Global shares dipped back from record highs on Tuesday as investors digested news of U.S. consumer prices rising by the most in 13 years, reinforcing expectations of tapering by the U.S. Federal Reserve.",2021-07-13
8,0.6124,https://www.reuters.com/world/china/global-markets-wrapup-4-pix-2021-07-13/,Stocks simmer near record highs ahead of U.S. inflation data - Reuters,"Global shares hung near record highs on Tuesday, buoyed by better than expected Chinese export data as markets awaited the release of U.S. inflation data for further clues about the global economic recovery.",2021-07-13
9,0.5994,https://www.reuters.com/business/global-markets-wrapup-3-pix-2021-07-13/,"Stocks edge up on China exports, U.S. inflation data awaited - Reuters","Global shares pushed to a record high on Tuesday, buoyed by better than expected Chinese export data as markets awaited the release of U.S. inflation data for further clues about the global economic recovery.",2021-07-13
10,0.0,https://www.bloomberg.com/news/newsletters/2021-07-13/elon-musk-never-wanted-to-be-tesla-ceo-kr2a7l70,Money Stuff: Elon Musk Never Wanted to Be CEO,"In 2016, Elon Musk was the chief executive officer, chairman of the board, chief product officer, co-founder[1] and largest shareholder of Tesla Inc. He was also the co-founder, chairman and largest shareholder of SolarCity Corp. He decided that Tesla, which …",2021-07-13
11,-0.0777,https://www.fool.com/investing/2021/07/13/why-tesla-stock-just-gave-back-half-its-gains/,Why Tesla Stock Just Gave Back Half of Yesterday's Gains,FSD v.9.0 Beta may not be as impressive as advertised.,2021-07-13
12,0.2023,https://www.fool.com/investing/2021/07/13/2-things-tesla-shareholders-need-to-know/,2 Things Tesla Shareholders Need to Know,Two recent developments suggest this month could be a significant one for Tesla.,2021-07-13
13,0.5106,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-as-goldman-sachs-jpmorgan-report-earnings-tesla-stock-set-to-rally/,"Dow Jones Futures Fall As Goldman, JPMorgan Report Strong Earnings Results; Tesla Stock Set To Rally","Dow Jones futures fell 50 points, as Goldman Sachs and JPMorgan reported earnings. Tesla stock again rallied in premarket trade.",2021-07-13
14,0.8779,https://www.fool.com/investing/2021/07/13/4-growth-stocks-to-buy-this-week/,4 Growth Stocks to Buy This Week,Four stocks in different markets that could be providing investors with strong growth opportunities.,2021-07-13
15,0.2732,https://www.forbes.com/sites/greatspeculations/2021/07/13/borgwarner-amphenol-how-is-our-ev-supplier-stocks-theme-faring/,"BorgWarner, Amphenol: How Is Our EV Supplier Stocks Theme Faring?","Our theme of Electric Vehicle Component Supplier Stocks has done well this year, rising by about 17% year-to-date, compared to the S&P 500 which is up by about 16% over the same period. The theme has also considerably outperformed EV OEM stocks, such as Tesla…",2021-07-13
16,0.3182,https://www.foxbusiness.com/lifestyle/elon-musk-tells-court-i-think-im-funny,Elon Musk tells court: 'I think I'm funny' - Fox Business,"Elon Musk told a Delaware court ""I think I'm funny"" while he defended Tesla's 2016 acquisition of Solar City. The Tesla CEO told the plaintiffs' attorney, Randall Baron, that he is ""a bad human.""",2021-07-13
17,0.0,https://www.wsj.com/articles/elon-musk-returns-to-court-to-defend-teslas-solarcity-purchase-11626186836,Elon Musk Returns to Court to Defend Tesla’s SolarCity Purchase - The Wall Street Journal,"<ol><li>Elon Musk Returns to Court to Defend Tesla’s SolarCity Purchase  The Wall Street Journal
</li><li>Tesla: Elon Musk ‘rather hates’ being company boss  BBC News
</li><li>Elon Musk set to testify over Tesla's SolarCity buy  Yahoo Finance
</li><li>Elon…",2021-07-13
18,0.0,https://abnormalreturns.com/2021/07/13/tuesday-links-ceo-power/,Tuesday links: CEO power,,2021-07-13
19,0.0,https://www.forbes.com/sites/greatspeculations/2021/07/13/down-20-over-the-last-month-is-it-time-to-buy-quantumscape-stock/,"Down 20% Over The Last Month, Is It Time To Buy QuantumScape Stock?","QuantumScape, a startup that is working on solid-state lithium metal batteries for electric vehicles, has seen its stock price decline by close to 9% over the last week (five trading days) and remains down by about 19% over the last month (21 trading days). A…",2021-07-13
