,Sentiment,URL,Title,Description,Date
0,0.6124,https://www.reuters.com/world/middle-east/global-markets-wrapup-9-graphics-2021-05-17/,Stocks fall as tech shares weigh; gold rises to more than 3-month high - Reuters,"Stock indexes edged lower globally on Monday, with technology shares weighing the most on the benchmark U.S. S&P 500 index, while gold prices hit their highest in more than three months as investors sought safety.",2021-05-17
1,0.34,https://stocknews.com/news/tsla-nio-2-electric-vehicle-stocks-that-plunged-more-than-7-last/,2 Electric Vehicle Stocks that Plunged More than 7% Last Week,"The electric vehicle (EV) industry experienced tremendous growth last year. However, a global semiconductor chip shortage and overvaluation concerns have caused EV stocks to retreat this year. This, along with the rising competition in the EV space, makes us …",2021-05-17
2,0.34,https://www.reuters.com/world/china/global-markets-wrapup-8-2021-05-17/,Stocks fall as tech shares weigh; gold rises amid inflation concerns - Reuters,"Stock indexes were lower globally on Monday with technology shares on Wall Street falling, while U.S. Treasury yields traded little changed even after a report showing the highest prices ever paid in a May manufacturing survey for New York State.",2021-05-17
3,0.2023,https://www.businessinsider.com/mark-cuban-dogecoin-holdings-3250-dallas-mavericks-valid-payment-mechanism-2021-5,"Billionaire Mark Cuban says he holds 3,250 dogecoin that he bought with his son — and earns added inflows from Dallas Mavericks sales","Summary List PlacementMark Cuban owns 3,250 dogecoin that he bought with his 11-year-old son, the tech billionaire said in a tweet on Saturday. 
On top of that, he said he receives an added inflow of dogecoin from Dallas Mavericks sales of tickets and merchan…",2021-05-17
4,-0.4019,https://www.reuters.com/business/wall-st-ends-lower-pulled-down-by-tech-stocks-2021-05-17/,"Wall St ends lower, pulled down by tech stocks - Reuters","Wall Street stocks ended lower on Monday, weighed down by tech shares as signs of growing inflation worried investors about the potential for tighter monetary policy.",2021-05-17
5,0.6486,https://www.marketwatch.com/story/this-robot-run-fund-loaded-up-on-tesla-because-it-thinks-the-stock-will-soar-its-been-right-before-11621012673,: This robot-run fund loaded up on Tesla because it thinks the stock will soar. It’s been right before.,An exchange-traded fund driven by artificial intelligence has just loaded up on shares in Tesla — and it has a history of correctly predicting the stock’s price swings.,2021-05-17
6,0.3527,https://stockmarket.com/featured/best-stocks-to-buy-today-3-electric-vehicle-stocks-in-focus-2021-05-17,Best Stocks To Buy Today? 3 Electric Vehicle Stocks In Focus,"While inflation fears may be driving stocks lower, could these EV stocks be worth investing in now?",2021-05-17
7,-0.0772,https://www.reuters.com/world/china/global-markets-wrapup-1-pix-2021-05-17/,Asia shares cautious ahead of China data test - Reuters,"Asian shares edged cautiously higher on Monday catching the tailwind from a bounce on Wall Street and ahead of what are expected to be upbeat readings on the Chinese economy, though any disappointment could quickly chill the mood.",2021-05-17
8,0.128,https://www.reuters.com/world/china/global-markets-wrapup-2-pix-2021-05-17/,Asia shares left listless by mixed China data - Reuters,"Asian share markets turned mixed on Monday as data on Chinese retail sales missed expectations though industrial output stayed solid, while more evidence of global inflation pressures helped gold to a three-month peak.",2021-05-17
9,-0.2263,https://www.reuters.com/business/global-markets-wrapup-6-graphic-2021-05-17/,"Global stocks press pause, gold hits 3-mth high on inflation concerns - Reuters",Global shares hit the pause button and gold briefly reached a three-month high as surging COVID-19 cases in Asian countries and inflation pressures tempered demand for riskier assets.,2021-05-17
10,0.0,https://www.marketwatch.com/story/crypto-platform-coinbases-skid-yanks-stock-below-250-reference-price-2021-05-17,NewsWatch: Crypto platform Coinbase’s skid yanks stock below $250 reference price,Coinbase Global on Monday closed below its $250 reference price for the first time since the crypto platform listed on the Nasdaq Inc. exchange in mid-April.,2021-05-17
