,Sentiment,URL,Title,Description,Date
0,0.0,https://www.reuters.com/breakingviews/tesla-comes-age-just-right-time-2021-07-26/,Tesla comes of age at just the right time - Reuters,"Tesla <a href=""https://www.reuters.com/companies/TSLA.O"" target=""_blank"">(TSLA.O)</a> has finally joined the grown-ups. Elon Musk’s electric-car maker didn’t just charge past $1 billion in earnings last quarter for the first time. Its pre-tax margin of almost…",2021-07-27
1,0.0,https://www.marketbeat.com/originals/where-does-tesla-nasdaq-tsla-go-from-here/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,Where Does Tesla (NASDAQ: TSLA) Go From Here?,"Tesla’s (NASDAQ: TSLA) Q2 earnings were released after the bell rang to end yesterday’s session, and gave Main Street and Wall Street alike a much awa...",2021-07-27
2,0.5256,https://www.reuters.com/business/futures-dip-ahead-fed-meeting-big-tech-earnings-2021-07-27/,"Futures dip ahead of Fed meeting, big tech earnings - Reuters",U.S. stock index futures fell on Tuesday ahead of earnings reports from the most valuable companies on Wall Street and in the run-up to the two-day Federal Reserve meeting.,2021-07-27
3,-0.8225,http://www.bnnbloomberg.ca/asia-eyes-cautious-open-amid-china-curbs-earnings-markets-wrap-1.1633152,US futures fall with stocks on China selloff - BNN,"<ol><li>US futures fall with stocks on China selloff  BNN
</li><li>Wipeout: China stocks in US suffer biggest 2-day loss since 2008  Aljazeera.com
</li><li>China Stock Rout Spreads Amid Fears of Foreign Investor Exodus  Yahoo Canada Finance
</li><li>China'…",2021-07-27
4,-0.1779,https://www.reuters.com/business/wall-st-drops-caution-rises-before-big-tech-earnings-fed-2021-07-27/,"Wall St drops as caution rises before big tech earnings, Fed - Reuters",U.S. stocks fell on Tuesday and the Nasdaq was on track for its biggest daily drop since mid-May as investors were cautious ahead of results from top tech and internet names and Wednesday's Federal Reserve announcement.,2021-07-27
5,0.9287,https://amp.theguardian.com/technology/2021/jul/27/google-apple-and-microsoft-to-report-record-breaking-profits,"Google, Apple and Microsoft to report record-breaking profits","‘Perfect positive storm’ for big tech as pandemic fuels huge quarterly sales and stock market gainsGoogle, Apple and Microsoft are expected to report record-breaking quarterly sales and profits on Tuesday night as the firms continue to benefit from a pandemic…",2021-07-27
6,0.0,https://www.marketwatch.com/story/u-s-stock-futures-slip-ahead-of-tech-results-as-china-crackdown-casts-shadow-11627377644,Market Snapshot: U.S. stock futures slip ahead of tech results as China crackdown casts shadow,"U.S. stock futures slipped Tuesday ahead of a barrage of tech-sector earnings, with a Chinese regulatory crackdown casting an overhang over the market.",2021-07-27
7,-0.6915,https://www.marketwatch.com/story/dow-win-streak-at-risk-ahead-of-tech-results-as-china-crackdown-threatens-rally-2021-07-27,NewsWatch: Dow win streak at risk ahead of tech results as China crackdown threatens rally,"U.S. stocks trade moderately lower Tuesday morning ahead of quarterly results from some of the most prominent names in the technology sector, with a Chinese regulatory crackdown threatening to weaken the investing mood on Wall Street",2021-07-27
8,0.875,https://www.marketwatch.com/story/apple-sees-profit-nearly-double-as-iphone-sales-boom-2021-07-27,NewsWatch: Apple sees profit nearly double as iPhone sales boom,"Apple Inc. just posted its strongest June quarter ever, with a near doubling of profits and a huge revenue beat for its iPhone business.",2021-07-27
9,0.0,https://www.fool.com/investing/2021/07/27/why-tesla-stock-fell-on-tuesday/,Why Tesla Stock Fell on Tuesday,"Despite stronger-than-expected reported second-quarter results, shares are trading sharply lower.",2021-07-27
