,Sentiment,URL,Title,Description,Date
0,0.4215,https://insideevs.com/news/516842/tesla-25k-hot-hatch-2023/,"Report: $25,000 Tesla Hot Hatch Coming In 2023 To Rival VW ID.3 - InsideEVs","<ol><li>Report: $25,000 Tesla Hot Hatch Coming In 2023 To Rival VW ID.3  InsideEVs 
</li><li>In latest blow to Tesla, China orders safety fix to all its cars  Aljazeera.com
</li><li>Tesla to recall 285000 vehicles in China  CNBC Television
</li><li>Tesla M…",2021-06-28
1,0.7579,https://www.entrepreneur.com/article/375928,Tesla rebounds and Elon Musk adds $ 10 billion to his fortune in just one week,"Thanks to an electric vehicle infrastructure plan announced by US President Joe Biden, Tesla shares jumped 9%, immediately boosting Elon Musk's fortune.",2021-06-28
2,0.4404,https://www.fool.com/investing/2021/06/28/why-tesla-stock-jumped-on-monday/,Why Tesla Stock Jumped on Monday,Could the electric car maker's recall in China actually be a good thing?,2021-06-28
3,0.0,https://www.autoblog.com/2021/06/28/daimler-truck-spinoff/,Daimler on track to spin off its truck unit by the end of the year,"Filed under:
 Mercedes-Benz,Truck,Commercial Vehicles
 Continue reading Daimler on track to spin off its truck unit by the end of the year
Daimler on track to spin off its truck unit by the end of the year originally appeared on Autoblog on Mon, 28 Jun 2021 0…",2021-06-28
4,0.0,https://jalopnik.com/tesla-recalls-almost-every-car-it-has-sold-in-china-1847184724,Tesla Recalls Almost Every Car It Has Sold In China,"A regulator is actually regulating Tesla for once, Volvo, and VW’s internal-combustion engines get a sell-by date. All that and more in The Morning Shift for June 28, 2021.Read more...",2021-06-28
5,0.34,https://www.forbes.com/sites/greatspeculations/2021/06/28/what-are-the-catalysts-for-tesla-stocks-next-big-rally/,What Are The Catalysts For Tesla Stock’s Next Big Rally?,"Tesla stock has underperformed this year, declining by almost 10% year-to-date, compared to the S&P 500 which is up by over 15% this year. Even Ford and GM are up by about 80% and 50% respectively thus far in 2021. The underperformance comes as investors move…",2021-06-28
6,0.3182,https://www.investors.com/news/tesla-stock-rallies-despite-latest-black-eye-in-china-as-q2-deliveries-report-looms/,Tesla Rallies Despite Latest 'Black Eye' In China - Investor's Business Daily,"<ol><li>Tesla Rallies Despite Latest 'Black Eye' In China  Investor's Business Daily
</li><li>Tesla hits another 'bump in the road' in China with huge recall  CNN 
</li><li>Tesla Recalls Almost Every Car It Has Sold In China  Jalopnik
</li><li>BMW X7 vs. T…",2021-06-28
7,0.6369,https://www.thestreet.com/markets/5-things-you-must-know-before-market-opens-monday-062821,"Binance, Tesla, Boeing, Bed Bath & Beyond - 5 Things You Must Know","Stock futures waver after the S&P 500's best weekly performance since February; Tesla to recall 285,000 vehicles in China; Binance barred from operating in the U.K.",2021-06-28
8,0.3167,https://www.aljazeera.com/economy/2021/6/28/in-latest-blow-to-tesla-china-orders-safety-fix-to-all-its-cars,"In latest blow to Tesla, China orders safety fix to all its cars",China is Tesla's most important market after the US and this is its latest in a string of embarrassing setbacks there.,2021-06-28
9,-0.357,https://www.thestreet.com/jim-cramer/tesla-bellwether-for-high-growth-tech-stock-cramer-says,"Tesla Stock Remains Bellwether of High-Growth Tech, Jim Cramer Says - TheStreet",Jim Cramer explains why a software glitch hasn't shaken his confidence in Tesla stock.,2021-06-28
10,0.3612,https://www.thestreet.com/jim-cramer/cramers-mad-money-recap-june-28-2021,"Cramer's Mad Money Recap: Boeing, Intellia, Tesla","Jim Cramer says on days like this, investors are going after what's new or exciting, searching for what he calls 'coolness-per-share.'",2021-06-28
