,Sentiment,URL,Title,Description,Date
0,0.7351,https://www.reuters.com/business/autos-transportation/ex-tesla-president-sold-stock-worth-274-million-since-june-10-sec-filing-2021-06-19/,Ex-Tesla president sold stock worth $274 million since June 10 -SEC filing - Reuters,"Long-time Tesla Inc (TSLA.O) executive and president Jerome Guillen, who left the company earlier in June, has sold an estimated $274 million worth of shares after exercising stock options since June 10, according to a filing with the Securities and Exchange …",2021-06-19
1,0.7351,https://www.reuters.com/business/autos-transportation/ex-tesla-president-sold-stocks-worth-247-million-since-june-10-sec-filing-2021-06-18/,Ex-Tesla president sold stocks worth $247 million since June 10-SEC filing - Reuters,"Long-time Tesla Inc (TSLA.O) executive and president Jerome Guillen, who left the company earlier in June, has sold an estimated $274 million worth of shares after exercising stock options since June 10, according to a filing with the Securities and Exchange …",2021-06-19
2,-0.2732,https://amp.theguardian.com/lifeandstyle/2021/jun/19/life-savings-in-crypto-generation-of-amateurs-hooked-on-high-risk-trading,‘I put my life savings in crypto’: how a generation of amateurs got hooked on high-risk trading,"Online trading apps are drawing in novice investors willing to risk everything on volatile stocks. Do they really know what they’re doing?Noor is whispering so her boyfriend won’t hear her. The 30-something designer from London is down about £14,000 as a resu…",2021-06-19
3,0.5106,https://www.fool.com/investing/2021/06/19/my-top-renewable-energy-stock-to-buy-right-now/,Could Lucid Motors Be A Millionaire-Maker Electric Vehicle Stock?,This growth company has competitive technology and the cash needed to scale.,2021-06-19
4,0.6369,https://indianexpress.com/article/business/ex-tesla-president-sold-stocks-worth-247-million-since-june-10-sec-filing-7366188/,Ex-Tesla president sold stocks worth $247 million since June 10-SEC filing,"The departure of Guillen, one of Tesla's top four leaders, including CEO Elon Musk, has sparked market concerns about Tesla's future vehicle programs like the Semi electric trucks and new batteries called 4680 cells.",2021-06-19
5,0.0,https://www.fool.com/investing/2021/06/19/what-do-the-f-150-lightning-and-ford-pro-mean-for/,What Do the F-150 Lightning and Ford Pro Mean for Ford Stock?,Ford's electric pickup is an even bigger deal than you might think. Here's why.,2021-06-19
6,0.6705,https://www.fool.com/investing/2021/06/19/3-top-stocks-on-sale-for-fathers-day/,3 Top Stocks on Sale for Father's Day,These investments could deliver big wins through the next decade and beyond.,2021-06-19
7,0.4019,https://finance.yahoo.com/news/teslas-ex-president-jerome-guillen-205340239.html,Tesla's Ex-President Jerome Guillen Offloaded Stock Worth $274M Since June 10,"One of Tesla Inc’s (NASDAQ: TSLA) top four executives and ex-president Jerome Guillen, who left the company in the first week of June, has sold an estimated ...",2021-06-19
8,-0.4019,https://www.forbes.com/sites/michaelfoster/2021/06/19/these-5-dividends-are-my-top-inflation-friendly-picks/,These 5%+ Dividends Are My Top “Inflation-Friendly” Picks,Far too many investors think inflation is bad news for closed-end funds...,2021-06-19
9,0.6124,https://finance.yahoo.com/news/ex-tesla-president-sold-stocks-000304336.html,Ex-Tesla president sold stocks worth $247 million since June 10 - SEC filing,"Long-time Tesla Inc executive and president Jerome Guillen, who left the company earlier in June, has sold an estimated $274 million worth of shares after...",2021-06-19
10,0.7096,https://www.fool.com/investing/2021/06/19/this-apple-supplier-is-generating-bigger-gains-tha/,This Apple Supplier Is Generating Bigger Gains Than Apple,Jabil is impressing the market with its resilience and soaring earnings.,2021-06-19
11,0.7096,https://www.moneycontrol.com/news/world/ex-tesla-president-jerome-guillen-sold-stocks-worth-247-million-since-june-10-sec-filing-7056851.html,Ex-Tesla president Jerome Guillen sold stocks worth $247 million since June 10: SEC filing,"The filing, which was submitted to the SEC on Tuesday, said that Guillen expected to sell 215,718 shares for $129 million that day, and that he offloaded another 145,289 stocks worth $89.6 million on June 14, and 90,111 stocks worth $55 million on June 10.",2021-06-19
12,0.0,https://finance.yahoo.com/news/nakd-stock-buy-011345092.html,Is NAKD Stock A Buy?,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an ...",2021-06-19
13,0.1779,https://finance.yahoo.com/news/biox-stock-buy-005827249.html,Is BIOX Stock A Buy?,In this article we will check out the progression of hedge fund sentiment towards Bioceres Crop Solutions Corp. (NYSE:BIOX) and determine whether it is a...,2021-06-19
14,0.6369,https://finance.yahoo.com/news/relx-stock-buy-023410798.html,Is RELX Stock A Buy Here?,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-19
15,0.0,https://finance.yahoo.com/news/ibio-stock-buy-011328617.html,Is IBIO Stock A Buy Here?,After several tireless days we have finished crunching the numbers from nearly 900 13F filings issued by the elite hedge funds and other investment firms...,2021-06-19
16,0.4404,https://finance.yahoo.com/news/sbow-stock-buy-023413724.html,Is SBOW Stock A Buy Here?,"In this article we are going to use hedge fund sentiment as a tool and determine whether SilverBow Resorces, Inc. (NYSE:SBOW) is a good investment right now....",2021-06-19
17,0.4404,https://finance.yahoo.com/news/iep-stock-buy-024654756.html,Is IEP Stock A Buy Here?,In this article we are going to use hedge fund sentiment as a tool and determine whether Icahn Enterprises LP (NASDAQ:IEP) is a good investment right now. We...,2021-06-19
18,-0.1027,https://finance.yahoo.com/news/cnxn-stock-buy-005830556.html,Is CNXN Stock A Buy Here?,"Most investors tend to think that hedge funds and other asset managers are worthless, as they cannot beat even simple index fund portfolios. In fact, most...",2021-06-19
19,-0.6808,https://finance.yahoo.com/news/trmd-stock-buy-024647754.html,Is TRMD Stock A Buy Here?,"Although the masses and most of the financial media blame hedge funds for their exorbitant fee structure and disappointing performance, these investors have ...",2021-06-19
20,0.5423,https://finance.yahoo.com/news/xtnt-stock-buy-024640779.html,Is XTNT Stock A Buy Here?,"Our extensive research has shown that imitating the smart money can generate significant returns for retail investors, which is why we track nearly 900...",2021-06-19
21,0.4404,https://finance.yahoo.com/news/inpixon-inpx-good-stock-buy-005837122.html,Is Inpixon (INPX) A Good Stock To Buy?,"The 800+ hedge funds and famous money managers tracked by Insider Monkey have already compiled and submitted their 13F filings for the first quarter, which...",2021-06-19
22,0.4404,https://finance.yahoo.com/news/vislink-technologies-inc-visl-good-005847097.html,"Is Vislink Technologies, Inc. (VISL) A Good Stock To Buy?","The 800+ hedge funds and famous money managers tracked by Insider Monkey have already compiled and submitted their 13F filings for the first quarter, which...",2021-06-19
23,0.7096,https://finance.yahoo.com/news/ucommune-international-ltd-uk-good-005833247.html,Is Ucommune International Ltd (UK) A Good Stock To Buy?,"While the market driven by short-term sentiment influenced by the accommodative interest rate environment in the US, virus news and stimulus spending, many...",2021-06-19
24,0.875,https://finance.yahoo.com/news/cynergistek-inc-ctek-good-stock-011334862.html,"Is CynergisTek, Inc. (CTEK) A Good Stock To Buy?","In this article we will analyze whether CynergisTek, Inc. (NYSE:CTEK) is a good investment right now by following the lead of some of the best investors in...",2021-06-19
25,0.6597,https://finance.yahoo.com/news/isn-shiftpixy-inc-pixy-good-005850437.html,"Isn ShiftPixy, Inc. (PIXY) A Good Stock To Buy?",The financial regulations require hedge funds and wealthy investors that exceeded the $100 million holdings threshold to file a report that shows their...,2021-06-19
26,0.4404,https://finance.yahoo.com/news/bbq-holdings-inc-bbq-good-023355618.html,"Is BBQ Holdings, Inc. (BBQ) A Good Stock To Buy?",After several tireless days we have finished crunching the numbers from nearly 900 13F filings issued by the elite hedge funds and other investment firms...,2021-06-19
