,Sentiment,URL,Title,Description,Date
0,0.6705,https://www.marketbeat.com/originals/ford-nyse-f-finally-looks-ready-to-take-on-tesla-nasdaq-tsla/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,Ford (NYSE: F) Finally Looks Ready To Take On Tesla (NASDAQ: TSLA),"Just in case anyone doubted it, the 7% jump seen in Ford (NYSE: F) shares last Thursday were further proof that the automobile stalwart is back, and potentially better than ever.",2021-05-28
1,0.2023,https://stockmarket.com/featured/top-stocks-to-buy-now-semiconductor-stocks-to-watch-2021-05-28,Top Stocks To Buy Now? 4 Semiconductor Stocks To Watch,Any weakness in semiconductor stocks could be considered as an opportunity.,2021-05-28
2,-0.2382,https://www.marketwatch.com/story/theres-something-different-about-the-meme-stock-sequel-2021-05-28,NewsWatch: There’s something different about the meme-stock sequel,"The meme-stock madness has returned, but it's a little bit different this time.",2021-05-28
3,0.6597,https://www.entrepreneur.com/article/372662,Elon Musk Continues to Back Dogecoin Over Its Competitors: Should You Take a Chance on the Meme Crypto?,Dogecoin's humorous origin story doesn't necessarily mean it's a joke. Here's why you may want to take the meme cryptocurrency seriously.,2021-05-28
4,0.6199,https://www.fool.com/investing/2021/05/28/tesla-stock-and-cryptocurrencies-are-dropping-whic/,Tesla Stock and Cryptocurrencies Are Dropping: Which Is the Better Bargain Right Now?,Who will be the bigger disruptor?,2021-05-28
5,0.5849,https://thenextweb.com/news/global-autonomous-driving-network-making-progress-syndication,Mapping the most important companies in autonomous vehicle tech,"This article was written by Augustin Friedel, Smart Mobility Expert onThe Urban Mobility Daily, the content site of the Urban Mobility Company, a Paris-based company which is moving the business of mobility forward through physical and virtual events and serv…",2021-05-28
6,0.34,https://www.marketwatch.com/story/weekend-reads-amz-and-gamestop-rocket-again-11622224013,Top Ten: Weekend reads: AMZ and GameStop rocket again,"Also, a special risk for bitcoin, tech stocks and retirement locations.",2021-05-28
7,0.8172,https://finance.yahoo.com/news/elon-musk-is-a-competitive-advantage-for-tesla-analyst-160617734.html,Elon Musk is 'a competitive advantage' for Tesla: analyst,"The bulls on Tesla's stock still love CEO Elon Musk, despite propensity for controversial tweets.",2021-05-28
8,0.5994,https://seekingalpha.com/article/4431943-tesla-good-stock-buy,Is Tesla A Good Stock To Buy? What You Should Consider,"Tesla is the market leader in the EV space, and it generates strong growth rates, but those will slow down over the coming years. See if TSLA stock is a buy.",2021-05-28
9,0.5702,https://www.fool.com/investing/2021/05/28/3-popular-stocks-money-managers-selling-in-q1/,3 Popular Stocks Money Managers Couldn't Stop Selling in Q1,Institutional investors and hedge funds wanted nothing to do with these widely owned stocks in the first quarter.,2021-05-28
10,0.4939,https://www.fool.com/investing/2021/05/28/where-will-lucid-be-in-5-years/,Where Will Lucid Motors Be in 5 Years?,Management is enthusiastic about the open road that's ahead.,2021-05-28
11,0.8126,https://www.barrons.com/articles/new-ceo-ford-stock-51622226319,New CEO Quickly Revs Up Ford’s Stock and Prospects,"Jim Farley reshapes company’s electric vehicle and battery strategies. Investors like what they see, but there’s a long road to travel before success can be declared.",2021-05-28
12,0.7351,https://www.axios.com/ev-spacs-performance-45252436-fb02-42bd-a37f-1757725b53a3.html,Electric vehicle SPACs lose their luster,Investors have been falling out of love with electric vehicle startups — particularly the ones that have merged with SPACs.Why it matters: EV companies were a hot target for SPACs last year as investors saw long-term growth opportunities in the global transit…,2021-05-28
13,0.2924,https://seekingalpha.com/article/4431858-five-lithium-miner-stock-picks-biden-administration-not-abandoning,"Contrary To Rumors, The Biden Administration Is Not Abandoning Lithium","Here are 5 stock picks as contrary to rumors, the Biden Administration is expanding the US lithium market via foreign & domestic production.",2021-05-28
14,-0.0516,https://www.wsj.com/articles/todays-logistics-report-desperately-seeking-stock-merging-logistics-tech-getting-suppliers-ready-11622207748,Today’s Logistics Report: Desperately Seeking Stock; Merging Logistics Tech; Getting Suppliers Ready - The Wall Street Journal,Today’s Logistics Report: Desperately Seeking Stock; Merging Logistics Tech; Getting Suppliers Ready  The Wall Street Journal,2021-05-28
15,-0.0516,https://www.fool.com/investing/2021/05/28/5-reasons-i-regret-buying-cathie-woods-ark-innovat/,5 Reasons I Regret Buying Cathie Wood's ARK Innovation ETF,My diversified bet on the market's highest-growth tech stocks backfired.,2021-05-28
16,0.8555,https://finance.yahoo.com/news/10-best-dividend-stocks-buy-135643600.html,10 Best Dividend Stocks to Buy Now According to Billionaire Jim Simons,In this article we will take a look at the 10 best dividend stocks to buy now according to billionaire Jim Simons. You can skip our detailed analysis of...,2021-05-28
17,-0.4019,https://asia.nikkei.com/Spotlight/Caixin/China-s-Li-Auto-shows-pulse-despite-its-self-drive-tech-woes,China's Li Auto shows pulse despite its self-drive tech woes - Nikkei Asia,"Chip shortage and COVID cloud brief uptick, as shares still down 33% in 2021",2021-05-28
18,0.7096,https://www.barrons.com/articles/cathie-wood-ark-innovation-51622159729,Cathie Wood’s Flagship Fund Is Rebounding. Here’s What ARK Bought During the Dip.,"The fund manager stood firm after the ETF dropped 37%, repeatedly insisting that innovation stocks were on sale. She made good on her word.",2021-05-28
