,Sentiment,URL,Title,Description,Date
0,0.4854,https://yro.slashdot.org/story/21/08/02/011217/the-case-for-another-antitrust-action-against-microsoft,The Case for Another Antitrust Action Against Microsoft,"""Since its own brush with antitrust regulation decades ago, Microsoft has slipped past significant scrutiny,"" argues a new article from The Atlantic. 

But it also asks if there's now a case for another antitrust action — or if we're convinced instead that ""T…",2021-08-01
1,-0.4404,https://www.nytimes.com/2021/08/01/business/the-week-in-business-stock-trading-robinhood.html,The Week in Business: Robinhood Fizzled as Silicon Valley Sizzled,"The stock-trading app Robinhood had a weak stock market opening, while Silicon Valley companies continued to set new earnings records.",2021-08-01
2,0.0,https://www.fool.com/investing/2021/08/01/will-modernas-tenure-on-the-sp-500-index-be-short/,Will Moderna’s Tenure on the S&P 500 Index Be Short-Lived?,It's not likely.,2021-08-01
3,0.659,https://cleantechnica.com/2021/08/01/tesla-battery-supplier-catl-spawning-billionaires-as-it-becomes-chinas-3rd-largest-company/,Tesla Battery Supplier CATL Spawning Billionaires As It Becomes China’s 3rd Largest Company,Originally posted on EVANNEX. by Charles Morris Chinese battery manufacturer Contemporary Amperex Technology (CATL) is having a very good year. The company’s share price has levitated by some 167% over the past 12 months. The soaring stock price has brought t…,2021-08-01
4,0.4404,https://finance.yahoo.com/news/5-challenges-tesla-growth-140419540.html,5 Challenges to Tesla’s Growth,Tesla (TSLA) released Q2 earnings and revenues last week that beat analysts' expectations. The EV pioneer reported a record $1.1 billion in net income on $12...,2021-08-01
5,0.296,https://finance.yahoo.com/news/fxcm-june-single-share-stock-220000748.html,FXCM June Single Share & Stock Baskets Report,"SYDNEY, Australia, Aug. 01, 2021 (GLOBE NEWSWIRE) -- FXCM Group, LLC (“FXCM Group’ or ‘FXCM’), the leading international provider of online foreign exchange ...",2021-08-01
6,0.5574,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-near-highs-square-afterpay-deal-li-auto-sales-tesla-rivals/,"Dow Jones Futures: Market Rally Near Highs, Square Makes Huge Deal; Li Auto Sales Soar With Tesla Rivals On Tap","The market rally is near highs. Square made a huge deal. Li Auto sales leapt in July. Nio, other Tesla EV rivals are due.",2021-08-01
7,0.3818,https://seekingalpha.com/article/4443794-nvidia-amd-qualcomm-how-to-analyze-semiconductor-stocks-for-your-portfolio,Nvidia Vs. AMD And Qualcomm: How To Analyze Semiconductor Stocks For Your Portfolio,"Semiconductors is a fast-paced business and a reliable growth engine for investors. See our case study using Nvidia, AMD, and Qualcomm for evaluating semi stocks in your portfolio.",2021-08-01
8,0.1779,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-loom-stock-market-rally-near-highs-tesla-rivals-nio-li-auto-xpeng-in-focus/,"Dow Jones Futures Loom: Stock Market Rally Near Highs; Tesla Rivals Nio, Li Auto, Xpeng In Focus",The market rally is near highs with buying opportunities available. Nio and other China EV makers report July sales soon.,2021-08-01
9,0.0,https://www.barrons.com/articles/xpeng-deliveries-ev-stocks-tesla-51627865611,XPeng Reported Record Deliveries in July. EV Stocks Are Hot.,"Chinese electric vehicle maker XPeng delivered 8,040 vehicles in July. It's a new monthly record for the company.",2021-08-01
10,0.8689,https://finance.yahoo.com/news/elon-musk-marissa-mayer-25-190000065.html,"Elon Musk, Marissa Mayer and 25 More CEOs That Have Saved or Sunk Major Corporations","For a company to achieve success, it needs a strong leader at the helm. Top-performing CEOs can transform sinking businesses into profit-making corporations ...",2021-08-01
11,0.4939,https://www.barrons.com/articles/li-auto-posts-huge-deliveries-51627831986,Li Auto Posts Huge Deliveries. Good News For EVs as Chip Shortage Abates.,"Chinese electric vehicle maker Li Auto posted a record month, with  8,589 Li ONEs delivered. It's the first time the company has cracked 8,000 in a month.",2021-08-01
12,0.7178,https://www.cnbc.com/2021/08/01/wall-street-analysts-see-more-gains-for-stocks-like-tesla-nike.html,Top Wall Street analysts are betting on more gains for these stocks as earnings continue,"TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, like Tesla & Nike",2021-08-01
13,0.368,https://finance.yahoo.com/news/piedmont-deadline-alert-faruqi-faruqi-143300302.html,"PIEDMONT DEADLINE ALERT: Faruqi & Faruqi LLP Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Piedmont To Contact Him Directly To Discuss Their Options","NEW YORK, Aug. 01, 2021 (GLOBE NEWSWIRE) -- Faruqi & Faruqi, LLP, a leading national securities law firm, is investigating potential claims against Piedmont ...",2021-08-01
14,0.8779,https://www.fool.com.au/2021/08/02/growth-at-an-unreasonable-price-how-to-win-the-long-game/,‘Growth at an unreasonable price’: how to win the long game,"Does a stock for a great future-orientated business look too expensive to buy right now? You might want to read this.
The post ‘Growth at an unreasonable price’: how to win the long game appeared first on The Motley Fool Australia.",2021-08-01
15,0.7351,https://economictimes.indiatimes.com/markets/stocks/news/cathie-wood-is-just-the-beginning-as-stock-pickers-storm-the-etf-world/articleshow/84939609.cms,Cathie Wood is just the beginning as stock pickers storm the ETF world,"Amped up by a meme-crazed market and emboldened by the success of Cathie Wood’s Ark Investment Management, stock pickers are storming the $6.6 trillion U.S. exchange-traded fund universe like never before -- adding a new twist in the 50-year invasion from pas…",2021-08-01
16,0.7003,https://seekingalpha.com/article/4443869-amazons-disappointing-quarterly-results-are-a-gift,Amazon's 'Disappointing' Quarterly Results Are A Gift,Amazon's Q2 earnings results have caused many investors to take profits. See why I say AMZN stock remains as one of the highest quality stocks in the market.,2021-08-01
17,0.4404,http://www.chinadaily.com.cn/a/202107/30/WS61035402a310efa1bd665703.html,CATL unveils sodium-ion battery,"Contemporary Amperex Technology Co Ltd, better known as CATL, on Thursday unveiled what it said might be the world's first sodium-ion battery.",2021-08-01
