,Sentiment,URL,Title,Description,Date
0,0.0,https://pennystocks.com/featured/2021/06/13/whether-you-trade-penny-stocks-large-cap-stocks-or-crypto-this-is-important/,"Whether You Trade Penny Stocks, Large Cap Stocks, or Crypto This is Important!","The Current Retail Trader / Investor Situation: Amidst the global pandemic, economic&#8230;",2021-06-13
1,0.2144,https://www.autoblog.com/2021/06/13/william-li/,"China's answer to Elon Musk has survived once, but he has a fight ahead","Filed under:
 Marketing/Advertising,Plants/Manufacturing
 Continue reading China's answer to Elon Musk has survived once, but he has a fight ahead
China's answer to Elon Musk has survived once, but he has a fight ahead originally appeared on Autoblog on Sun, …",2021-06-13
2,0.0,https://www.forbes.com/sites/johntobey/2021/06/13/wall-streets-message-rein-in-technoking-musks-reign/,Wall Street’s Message: Rein In ‘TechnoKing’ Musk's Reign,"Amid the widespread fanfare of new competition, Elon Musk is flailing about",2021-06-13
3,0.5213,https://www.fool.com/investing/2021/06/13/3-renewable-energy-stocks-that-simply-cannot-be-st/,3 Renewable Energy Stocks That Simply Cannot Be Stopped,The future is bright for these disruptive companies.,2021-06-13
4,0.0,https://finance.yahoo.com/news/tesla-resume-taking-bitcoin-payment-183440230.html,"Tesla Will Resume Taking Bitcoin as Payment Once Miners Go 50% Green, Musk Says",The comments provide a first benchmark for reinstating bitcoin payments at Tesla.,2021-06-13
5,0.7184,https://seekingalpha.com/article/4434564-stmicroelectronics-dollar-cost-averaging-target,STMicroelectronics: A Dollar-Cost-Averaging Target,STMicroelectronics improved its overall business with much better margins and historically very high ROIC. Click here to read our recommendation on the stock.,2021-06-13
6,0.3818,https://finance.yahoo.com/news/tesla-growth-could-headed-u-115622969.html,Tesla’s Growth could be Headed for a U-Turn,A flurry of bearish catalysts for Tesla (TSLA) stock appear to be piling up. Investors who have bought and held this stock over the past decade have seen...,2021-06-13
7,0.8519,https://www.fool.com/investing/2021/06/13/2-unstoppable-growth-stock-that-can-make-you-riche/,2 Unstoppable Growth Stocks That Can Make You Richer Than Dogecoin,"These two companies are less volatile than the cryptocurrency, and they offer better long-term prospects, too.",2021-06-13
8,0.1027,https://www.bloomberg.com/news/newsletters/2021-06-13/five-things-you-need-to-know-to-start-your-day,Five Things You Need to Know to Start Your Day,The G-7’s vaccine pledge falls short. Investors await a key Fed meeting. Bitcoin’s whipsawed yet again. Here’s what you need to know to start your day.,2021-06-13
9,0.8442,https://finance.yahoo.com/news/10-stocks-sell-country-opens-160056988.html,10 Stocks To Sell as the Country Opens Up,"The stock market gained an astonishing $7.6 trillion during the pandemic. Incredibly, just 19 stocks accounted for half of those gains. It was a great year...",2021-06-13
10,0.504,https://finance.yahoo.com/news/edn-good-stock-buy-221317740.html,Is EDN A Good Stock To Buy?,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an ...",2021-06-13
11,0.1779,https://seekingalpha.com/article/4434517-if-you-believe-in-electric-vehicles-look-at-lithium-americas,"If You Believe In Electric Vehicles, Look At Lithium Americas","Lithium Americas owns two long-life, low-cost lithium ore resources which are in the process of becoming production assets by 2023. Click here to read why I'm bullish on LAC stock.",2021-06-13
12,0.7351,https://www.fool.com/investing/2021/06/13/forget-dogecoin-these-stocks-make-you-millionaire/,Forget Dogecoin: These Stocks Can Make You a Millionaire,"When the Dogecoin bubble implodes, you're going to be glad you own stakes in these great businesses instead.",2021-06-13
13,0.504,https://finance.yahoo.com/news/csi-compressco-lp-cclp-good-183638131.html,Is CSI Compressco LP (CCLP) A Good Stock To Buy?,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an ...",2021-06-13
14,0.6597,https://finance.yahoo.com/news/davidstea-inc-dtea-good-stock-191108092.html,Is DAVIDsTEA Inc. (DTEA) A Good Stock To Buy?,"Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This...",2021-06-13
15,0.3818,https://finance.yahoo.com/news/aprea-therapeutics-inc-apre-good-164556040.html,"Is Aprea Therapeutics, Inc. (APRE) A Good Stock To Buy?","Many prominent investors, including Warren Buffett, David Tepper and Stan Druckenmiller, have been cautious regarding the current bull market and missed out ...",2021-06-13
16,0.4404,https://finance.yahoo.com/news/almaden-minerals-ltd-aau-good-180217148.html,Is Almaden Minerals Ltd. (AAU) A Good Stock To Buy?,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data. We...",2021-06-13
17,0.6096,https://finance.yahoo.com/news/isn-exfo-inc-exfo-good-191143525.html,Isn Exfo Inc (EXFO) A Good Stock To Buy?,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
18,0.0258,https://finance.yahoo.com/news/cpi-aerostructures-inc-cvu-good-181940678.html,"Is CPI Aerostructures, Inc. (CVU) A Good Stock To Buy?",Last year we predicted the arrival of the first US recession since 2009 and we told in advance that the market will decline by at least 20% in (Recession is ...,2021-06-13
19,0.504,https://finance.yahoo.com/news/chipmos-technologies-inc-imos-good-182210854.html,Is ChipMOS Technologies Inc (IMOS) A Good Stock To Buy?,"How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an ...",2021-06-13
20,0.6096,https://finance.yahoo.com/news/capitala-finance-corp-cpta-good-170726493.html,Is Capitala Finance Corp (CPTA) A Good Stock To Buy?,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
21,0.4404,https://finance.yahoo.com/news/brt-apartments-corp-brt-good-180415332.html,Is BRT Apartments Corp (BRT) A Good Stock To Buy?,The Insider Monkey team has completed processing the quarterly 13F filings for the March quarter submitted by the hedge funds and other money managers...,2021-06-13
22,0.6597,https://finance.yahoo.com/news/ameriserv-financial-inc-asrv-good-170645842.html,"Is AmeriServ Financial, Inc. (ASRV) A Good Stock To Buy?","Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This...",2021-06-13
23,0.7003,https://finance.yahoo.com/news/bsquare-corporation-bsqr-good-stock-180334466.html,Is BSQUARE Corporation (BSQR) A Good Stock To Buy?,In this article we are going to use hedge fund sentiment as a tool and determine whether BSQUARE Corporation (NASDAQ:BSQR) is a good investment right now. We...,2021-06-13
24,0.8807,https://finance.yahoo.com/news/englobal-corp-eng-good-stock-221254134.html,Is ENGlobal Corp (ENG) A Good Stock To Buy Now?,Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The...,2021-06-13
25,0.3612,https://finance.yahoo.com/news/hedge-funds-nibbling-cvr-partners-185035609.html,Hedge Funds Are Nibbling On CVR Partners LP (UAN),"Before we spend countless hours researching a company, we like to analyze what insiders, hedge funds and billionaire investors think of the stock first. This...",2021-06-13
26,0.0,https://finance.yahoo.com/news/hedge-funds-selling-chunghwa-telecom-182128805.html,"Hedge Funds Are Selling Chunghwa Telecom Co., Ltd (CHT)","How do you pick the next stock to invest in? One way would be to spend days of research browsing through thousands of publicly traded companies. However, an ...",2021-06-13
27,0.7003,https://www.bikeexif.com/motorcycle-news-june-13-2021,"Speed Read, 13 June 2021","Two customs from Spain this week: a crisp and understated Thruxton RS from Tamarit, and a repurposed Ducati 750 SS from Bolt. We also take a closer look at a stunning new electric racebike from the Netherlands, and report on a rare motorcycle festival that ma…",2021-06-13
28,0.6908,https://finance.yahoo.com/news/fujian-blue-hat-interactive-entertainment-181033498.html,Is Fujian Blue Hat Interactive Entertainment Technology (BHAT) A Good Stock To Buy?,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data. We...",2021-06-13
29,0.7096,https://finance.yahoo.com/news/central-valley-community-bancorp-cvcy-170630569.html,Is Central Valley Community Bancorp (CVCY) A Good Stock To Buy?,"While the market driven by short-term sentiment influenced by the accommodative interest rate environment in the US, virus news and stimulus spending, many...",2021-06-13
30,0.4404,https://finance.yahoo.com/news/alkaline-water-company-inc-wter-180438988.html,Is The Alkaline Water Company Inc. (WTER) A Good Stock To Buy?,"The 800+ hedge funds and famous money managers tracked by Insider Monkey have already compiled and submitted their 13F filings for the first quarter, which...",2021-06-13
31,0.7351,https://finance.yahoo.com/news/china-southern-airlines-co-ltd-183707372.html,Is China Southern Airlines Co Ltd (ZNH) A Good Stock To Buy?,"We know that hedge funds generate strong, risk-adjusted returns over the long run, therefore imitating the picks that they are collectively bullish on can be...",2021-06-13
32,0.6597,https://finance.yahoo.com/news/data-o-corporation-daio-good-191237166.html,Is Data I/O Corporation (DAIO) A Good Stock To Buy?,The financial regulations require hedge funds and wealthy investors that exceeded the $100 million holdings threshold to file a report that shows their...,2021-06-13
33,0.8402,https://finance.yahoo.com/news/alexco-corp-axu-hedge-funds-180448172.html,Alexco Resource Corp. (AXU): Hedge Funds In Wait-and-See Mode,Is Alexco Resource Corp. (NYSE:AXU) a good place to invest some of your money right now? We can gain invaluable insight to help us answer that question by...,2021-06-13
34,0.8197,https://seekingalpha.com/article/4434518-saic-motor-looks-to-be-a-good-buy-near-the-5-year-low,SAIC Motor Looks To Be A Good Buy Near The 5-Year Low,SAIC is leading the move towards EVs and using this advantage to expand overseas. Valuation looks very attractive on a 2022 PE of 7.8 and a dividend yield of 5.32%.,2021-06-13
35,0.6369,https://finance.yahoo.com/news/codorus-valley-bancorp-inc-cvly-182040134.html,"Is Codorus Valley Bancorp, Inc. (CVLY) A Good Investment?",We at Insider Monkey have gone over 866 13F filings that hedge funds and prominent investors are required to file by the SEC. The 13F filings show the funds’...,2021-06-13
36,0.0,https://finance.yahoo.com/news/buy-agex-therapeutics-inc-age-180531883.html,"Should I Buy AgeX Therapeutics, Inc. (AGE)?","The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data...",2021-06-13
37,0.4588,https://finance.yahoo.com/news/avoid-bellicum-pharmaceuticals-inc-blcm-181131661.html,Should I Avoid Bellicum Pharmaceuticals Inc (BLCM)?,"As we already know from media reports and hedge fund investor letters, hedge funds delivered their best returns in a decade. Most investors who decided to...",2021-06-13
38,0.8316,https://finance.yahoo.com/news/altisource-portfolio-solutions-asps-good-180308344.html,Is Altisource Portfolio Solutions (ASPS) A Good Investment?,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-13
39,0.2682,https://finance.yahoo.com/news/biolase-inc-biol-hedge-funds-181058925.html,Biolase Inc (BIOL): Hedge Funds In Wait-and-See Mode,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
40,0.4215,https://finance.yahoo.com/news/hedge-funds-aren-t-crazy-182107532.html,Hedge Funds Aren’t Crazy About Citizens & Northern Corporation (CZNC) Anymore,With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-13
41,-0.1027,https://finance.yahoo.com/news/hedge-funds-love-arrow-financial-183818345.html,Do Hedge Funds Love Arrow Financial Corporation (AROW)?,"Although the masses and most of the financial media blame hedge funds for their exorbitant fee structure and disappointing performance, these investors have ...",2021-06-13
42,-0.7845,https://finance.yahoo.com/news/hedge-funds-dumping-dawson-geophysical-221404112.html,Hedge Funds Are Dumping Dawson Geophysical Company (DWSN),"Although the masses and most of the financial media blame hedge funds for their exorbitant fee structure and disappointing performance, these investors have ...",2021-06-13
43,0.8402,https://finance.yahoo.com/news/hedge-funds-nibbling-clearsign-technologies-182149342.html,Hedge Funds Are Nibbling On Clearsign Technologies Corp (CLIR),Is Clearsign Technologies Corp (NASDAQ:CLIR) a good place to invest some of your money right now? We can gain invaluable insight to help us answer that...,2021-06-13
44,0.6597,https://finance.yahoo.com/news/hedge-funds-think-brookfield-business-180507323.html,Here is What Hedge Funds Think About Brookfield Business Partners (BBU),In this article you are going to find out whether hedge funds think Brookfield Business Partners L.P. (NYSE:BBU) is a good investment right now. We like to...,2021-06-13
45,0.91,https://finance.yahoo.com/news/hedge-funds-love-american-national-181210222.html,Do Hedge Funds Love American National BankShares Inc (AMNB)?,Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The...,2021-06-13
46,0.6369,https://finance.yahoo.com/news/hedge-funds-love-bank-commerce-184953294.html,Do Hedge Funds Love Bank of Commerce Holdings (BOCH)?,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data...",2021-06-13
47,0.3612,https://finance.yahoo.com/news/county-bancorp-icbk-good-investment-182006807.html,Is County Bancorp (ICBK) A Good Investment?,"Most investors tend to think that hedge funds and other asset managers are worthless, as they cannot beat even simple index fund portfolios. In fact, most...",2021-06-13
48,0.0,https://finance.yahoo.com/news/cyren-ltd-cyrn-hedge-funds-191249303.html,Cyren Ltd (CYRN): Hedge Funds In Wait-and-See Mode,"Hedge funds and large money managers usually invest with a focus on the long-term horizon and, therefore, short-lived dips or bumps on the charts usually...",2021-06-13
49,0.4019,https://finance.yahoo.com/news/achieve-life-sciences-inc-achv-181146480.html,"Achieve Life Sciences, Inc. (ACHV) Fell Out Of Favor With Hedge Funds?","Hedge funds and large money managers usually invest with a focus on the long-term horizon and, therefore, short-lived dips or bumps on the charts usually...",2021-06-13
50,-0.4215,https://finance.yahoo.com/news/coastal-financial-corporation-ccb-hedge-182216971.html,Coastal Financial Corporation (CCB): Hedge Funds In Wait-and-See Mode,Last year we predicted the arrival of the first US recession since 2009 and we told in advance that the market will decline by at least 20% in (Recession is ...,2021-06-13
51,0.0,https://finance.yahoo.com/news/chemung-financial-corp-chmg-hedge-164614188.html,Chemung Financial Corp. (CHMG): Hedge Funds In Wait-and-See Mode,"Hedge funds and large money managers usually invest with a focus on the long-term horizon and, therefore, short-lived dips or bumps on the charts usually...",2021-06-13
52,-0.1027,https://finance.yahoo.com/news/hedge-funds-buying-aeterna-zentaris-181047222.html,Hedge Funds Are Buying AEterna Zentaris Inc. (AEZS),"Most investors tend to think that hedge funds and other asset managers are worthless, as they cannot beat even simple index fund portfolios. In fact, most...",2021-06-13
53,0.34,https://finance.yahoo.com/news/cormedix-inc-crmd-fell-favor-113314818.html,CorMedix Inc. (CRMD) Fell Out Of Favor With Hedge Funds,"Many prominent investors, including Warren Buffett, David Tepper and Stan Druckenmiller, have been cautious regarding the current bull market and missed out ...",2021-06-13
54,0.2682,https://finance.yahoo.com/news/ames-national-corporation-atlo-hedge-170618000.html,Ames National Corporation (ATLO): Hedge Funds In Wait-and-See Mode,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
55,0.7717,https://finance.yahoo.com/news/hedge-funds-dumping-cortexyme-inc-182024719.html,"Hedge Funds Are Dumping Cortexyme, Inc. (CRTX)","Is Cortexyme, Inc. (NASDAQ:CRTX) a good place to invest some of your money right now? We can gain invaluable insight to help us answer that question by...",2021-06-13
56,0.296,https://finance.yahoo.com/news/adamis-pharmaceuticals-corporation-admp-going-181114326.html,Is Adamis Pharmaceuticals Corporation (ADMP) Going to Burn These Hedge Funds?,"Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-13
57,0.891,https://finance.yahoo.com/news/hedge-funds-love-aluminum-corp-170742187.html,Do Hedge Funds Love Aluminum Corp. of China Limited (ACH)?,Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The...,2021-06-13
58,-0.4215,https://finance.yahoo.com/news/diffusion-pharmaceuticals-inc-dffn-hedge-221346751.html,Diffusion Pharmaceuticals Inc. (DFFN): Hedge Funds In Wait-and-See Mode,Last year we predicted the arrival of the first US recession since 2009 and we told in advance that the market will decline by at least 20% in (Recession is ...,2021-06-13
59,-0.296,https://finance.yahoo.com/news/avoid-dorchester-minerals-lp-dmlp-221337723.html,Should I Avoid Dorchester Minerals LP (DMLP)?,"The latest 13F reporting period has come and gone, and Insider Monkey is again at the forefront when it comes to making use of this gold mine of data. We...",2021-06-13
60,0.5994,https://finance.yahoo.com/news/core-molding-technologies-inc-cmt-182050986.html,"Core Molding Technologies, Inc. (CMT) Fell Out Of Favor With Hedge Funds","Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-13
61,0.296,https://finance.yahoo.com/news/hedge-funds-think-bcb-bancorp-181122933.html,"Here is What Hedge Funds Think About BCB Bancorp, Inc. (BCBP)","Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-13
62,0.4404,https://finance.yahoo.com/news/hedge-funds-nibbling-ault-global-183806632.html,"Hedge Funds Are Nibbling On Ault Global Holdings, Inc. (DPW)","In this article we will take a look at whether hedge funds think Ault Global Holdings, Inc. (NYSE:DPW) is a good investment right now. We check hedge fund...",2021-06-13
63,0.2682,https://finance.yahoo.com/news/hedge-funds-selling-autoweb-inc-183751550.html,"Hedge Funds Are Selling AutoWeb, Inc. (AUTO)","Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
64,-0.4019,https://finance.yahoo.com/news/china-online-education-coe-good-164451421.html,Is China Online Education (COE) A Good Investment?,"Although the masses and most of the financial media blame hedge funds for their exorbitant fee structure and disappointing performance, these investors have ...",2021-06-13
65,0.5994,https://finance.yahoo.com/news/applied-molecular-transport-inc-amti-164644426.html,Applied Molecular Transport Inc. (AMTI) Fell Out Of Favor With Hedge Funds,"Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-13
66,0.4404,https://finance.yahoo.com/news/cvd-equipment-corporation-cvv-hedge-183615928.html,CVD Equipment Corporation (CVV): Hedge Funds Are Snapping Up,In this article we will take a look at whether hedge funds think CVD Equipment Corporation (NASDAQ:CVV) is a good investment right now. We check hedge fund...,2021-06-13
67,0.5423,https://finance.yahoo.com/news/hedge-funds-think-acer-therapeutics-181156348.html,Here is What Hedge Funds Think About Acer Therapeutics Inc. (ACER),"Our extensive research has shown that imitating the smart money can generate significant returns for retail investors, which is why we track nearly 900...",2021-06-13
68,0.6096,https://finance.yahoo.com/news/central-puerto-cepu-good-investment-183721035.html,Is Central Puerto S.A. (CEPU) A Good Investment?,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds...",2021-06-13
69,0.7845,https://finance.yahoo.com/news/american-virtual-cloud-technologies-inc-181221286.html,"American Virtual Cloud Technologies, Inc. (AVCT) Fell Out Of Favor With Hedge Funds",With the first-quarter round of 13F filings behind us it is time to take a look at the stocks in which some of the best money managers in the world preferred...,2021-06-13
70,0.6369,https://finance.yahoo.com/news/hedge-funds-love-community-financial-164223986.html,Do Hedge Funds Love The Community Financial Corporation (TCFC)?,After several tireless days we have finished crunching the numbers from nearly 900 13F filings issued by the elite hedge funds and other investment firms...,2021-06-13
71,0.4404,https://finance.yahoo.com/news/hedge-funds-think-abraxas-petroleum-185016452.html,Here is What Hedge Funds Think About Abraxas Petroleum Corp. (AXAS),In this article we will take a look at whether hedge funds think Abraxas Petroleum Corp. (NASDAQ:AXAS) is a good investment right now. We check hedge fund...,2021-06-13
72,0.1779,https://finance.yahoo.com/news/avoid-broadwind-inc-bwen-180517634.html,Should I Avoid Broadwind Inc. (BWEN)?,In this article we will check out the progression of hedge fund sentiment towards Broadwind Inc. (NASDAQ:BWEN) and determine whether it is a good investment ...,2021-06-13
73,0.5994,https://finance.yahoo.com/news/evans-bancorp-inc-evbn-fell-191258507.html,Evans Bancorp Inc. (EVBN) Fell Out Of Favor With Hedge Funds,"Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity...",2021-06-13
74,0.5106,https://finance.yahoo.com/news/hedge-funds-selling-bancolombia-cib-185006860.html,Hedge Funds Are Selling BanColombia S.A. (CIB),"We know that hedge funds generate strong, risk-adjusted returns over the long run, therefore imitating the picks that they are collectively bullish on can be...",2021-06-13
75,0.6908,https://finance.yahoo.com/news/elbit-systems-ltd-eslt-fell-221329366.html,Elbit Systems Ltd. (ESLT) Fell Out Of Favor With Hedge Funds,"While the market driven by short-term sentiment influenced by the accommodative interest rate environment in the US, virus news and stimulus spending, many...",2021-06-13
76,0.8402,https://finance.yahoo.com/news/hedge-funds-betting-capricor-therapeutics-183729305.html,"Hedge Funds Are Betting On Capricor Therapeutics, Inc. (CAPR)","Is Capricor Therapeutics, Inc. (NASDAQ:CAPR) a good place to invest some of your money right now? We can gain invaluable insight to help us answer that...",2021-06-13
77,0.836,https://finance.yahoo.com/news/hedge-funds-warming-china-eastern-164529786.html,Hedge Funds Are Warming Up To China Eastern Airlines Corp. Ltd. (CEA),Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The...,2021-06-13
78,0.3612,https://finance.yahoo.com/news/buy-business-first-bancshares-inc-180235056.html,"Should I Buy Business First Bancshares, Inc. (BFST)?",A whopping number of 13F filings filed with U.S. Securities and Exchange Commission has been processed by Insider Monkey so that individual investors can...,2021-06-13
79,0.91,https://finance.yahoo.com/news/hedge-funds-love-escalade-inc-183608273.html,"Do Hedge Funds Love Escalade, Inc. (ESCA)?",Insider Monkey has processed numerous 13F filings of hedge funds and successful value investors to create an extensive database of hedge fund holdings. The...,2021-06-13
80,0.4588,https://finance.yahoo.com/news/hedge-funds-think-avinger-inc-183737593.html,Here is What Hedge Funds Think About Avinger Inc (AVGR),"While the market driven by short-term sentiment influenced by the accommodative interest rate environment in the US, virus news and stimulus spending, many...",2021-06-13
81,0.8442,https://wccftech.com/entry-into-the-german-market-and-a-new-affordable-ev-nio-is-throwing-down-the-gauntlet-for-tesla-and-charting-a-path-to-sustainable-profits/,Entry Into the German Market and a New Affordable EV: NIO Is Throwing Down the Gauntlet for Tesla and Charting a Path To Sustainable Profits,"NIO (), one of the largest manufacturers of electric vehicles in China, is looking increasingly comfortable in boldly challenging Tesla () left, right, and center. While the outcome of this David vs. Goliath battle is as yet unknown, NIO is certainly doing al…",2021-06-13
82,0.4767,https://www.businessinsider.com/how-billionaires-avoid-paying-federal-income-tax-2021-6,How billionaires like Jeff Bezos and Elon Musk avoid paying federal income tax while increasing their net worth by billions,"American Billionaires are able to skip paying federal income taxes by reducing their income to zero, even as their net worth soars.",2021-06-13
83,0.25,https://markets.businessinsider.com/currencies/news/crypto-stock-volatility-is-required-says-exec-of-chia-2021-6-1030517825,A top exec at 'green' crypto firm Chia says today's volatility is just like the wild price swings in dot-com stocks in the 90s — and that both further turbulence and regulation will ultimately help the market,"Summary List PlacementThis year's extreme volatility in the cryptocurrency market has troubled regulators and given big investors pause for thought. But it doesn't faze Gene Hoffman, president and COO of Chia, the new $500 million ""green"" token. 
""During adop…",2021-06-13
84,0.9436,https://economictimes.indiatimes.com/wealth/invest/cryptocurrencies-are-risky-but-can-be-rewarding-risks-to-know-how-to-make-the-most-of-the-opportunity/articleshow/83457595.cms,"Cryptocurrencies are risky, but can be rewarding: Risks to know, how to make the most of the opportunity","Cryptocurrencies are risky but if you are careful and understand the market, they can also be very rewarding. They have been drawing lot of attention from investors and crypto prices have zoomed over last year. Find out how to make most of the opportunity.",2021-06-13
85,0.2382,https://www.livemint.com/opinion/online-views/is-your-cooking-gas-destroying-the-planet-11623586079474.html,Is your cooking gas destroying the planet?,"Cooking over a flame is a tiny contributor to climate change, but supplying homes and businesses with natural gas is a big one",2021-06-13
86,0.3818,https://finance.yahoo.com/news/americas-2-trillion-infrastructure-boom-230000581.html,America's $2 Trillion Infrastructure Boom Could Send ESG Stocks Soaring,"With President Biden about to unleash a potential trillion-dollar spending spree on green infrastructure, ESG investors could see opportunities in the years ...",2021-06-13
87,-0.3612,https://seekingalpha.com/article/4434498-weekly-commentary-historic-monetary-inflation-q1-2021,Weekly Commentary: Historic Monetary Inflation: Q1 2021,Total Non-Financial Debt (NFD) expanded $879 billion during Q1 to a record $62.032 TN. Q1 Federal Receipts were up 3% y-o-y to an annualized $3.866 TN.,2021-06-13
88,-0.128,https://www.cnbc.com/2021/06/13/us-stock-futures-are-flat-with-the-sp-500-at-a-record-high.html,U.S. stock futures are flat with the S&P 500 at a record high,The Fed's two-day policy meeting will likely dominate investor behavior this week.,2021-06-13
89,0.0,https://www.dailymail.co.uk/news/article-9682575/Who-mystery-bidder-paid-28-million-trip-space-Bezos-rocket.html,Who is the mystery bidder who paid $28 million for a trip to space on Bezos' rocket?,"The winner's identity will be disclosed before the Blue Origin rocket - named New Shepard - blasts into space on July 20, but internet sleuths are already floating potential names.",2021-06-13
90,0.6369,https://seekingalpha.com/article/4434542-quantumscape-stock-qs-future-of-ev-battery-production,QuantumScape: The Future Of EV Battery Production,"Over a long-term horizon, QuantumScape (QS) has the foundations for enormous growth given its objectives and general market growth.",2021-06-13
91,0.7581,https://seekingalpha.com/article/4434617-software-powered-qqq-etf-defying-inflation-and-the-growth-value-rationales,Software Powered QQQ Defying Inflation And The Growth-Value Rationales,"Tech stocks have the ability to use software to improve operational margins, resulting in better earnings. In an uneven economic recovery, value stocks have not won the upper-hand.",2021-06-13
92,0.4019,https://seekingalpha.com/article/4434576-kratos-ark-invest-keeps-buying-while-the-super-rich-head-into-the-last-frontier-space,Kratos: ARK Invest Keeps Buying While The Super-Rich Head Into The Last Frontier (Space),Kratos Defense & Security Systems is a small but up-and-coming innovator in the aerospace & defense sector - specializing in autonomous systems and satellite/space communications.,2021-06-13
93,0.3883,https://www.marketwatch.com/story/heres-what-the-market-wants-and-doesnt-want-to-hear-from-powell-at-this-weeks-fed-meeting-2021-06-13,Here’s what the market wants — and doesn’t want — to hear from Powell at this week’s Fed meeting,"Transitory, or not transitory? Therein lies the question that the Federal Reserve needs to answer on Wednesday, at the conclusion of the FOMC's two-day gathering.",2021-06-13
